,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
27,"Gerlach, Tori",SR-4,Penn State,15:58.88,Virginia Challenge,2017-04-21,5000,W
28,"Pyzik, Weronika",SO-2,San Francisco,15:59.00,Stanford Invitational,2017-03-31,5000,W
29,"Imer, Charlotte",JR-3,Eastern Kentucky,15:59.32,Stanford Invitational,2017-03-31,5000,W
30,"Rustami, Henna",SR-4,Columbia,15:59.79,Stanford Invitational,2017-03-31,5000,W
31,"Lincks, Janelle",SR-4,Colorado St.,16:00.42@,Mountain West Outdoor Track & Field Championships,2017-05-10,5000,W
32,"Allen, Margaret",SO-2,Indiana,16:00.48,Stanford Invitational,2017-03-31,5000,W
33,"Lokedi, Sharon",JR-3,Kansas,16:00.60,Stanford Cardinal Classic,2017-04-21,5000,W
34,"Abrahamson, Ellie",SR-4,Wake Forest,16:01.35,Stanford Invitational,2017-03-31,5000,W
35,"Koon, Rachel",SO-2,North Carolina St.,16:01.55,Virginia Challenge,2017-04-21,5000,W
36,"Henes, Elly",FR-1,North Carolina St.,16:01.73,Raleigh Relays,2017-03-24,5000,W
37,"Wiersma, Alexis",SR-4,Michigan State,16:02.12,Virginia Challenge,2017-04-21,5000,W
38,"Morley, Makena",FR-1,Colorado,16:02.15,Stanford Cardinal Classic,2017-04-21,5000,W
39,"Frazier, Ryen",FR-1,North Carolina St.,16:02.39,Raleigh Relays,2017-03-24,5000,W
40,"Knights, Bethan",JR-3,California,16:02.62,Stanford Cardinal Classic,2017-04-21,5000,W
41,"Davis, Amy",SO-2,Wisconsin,16:03.02,Stanford Invitational,2017-03-31,5000,W
42,"Eder, Veronica",SR-4,Auburn,16:03.06,War Eagle Invititaional,2017-04-21,5000,W
43,"Myers, Emily",SR-4,Nevada,16:03.43@,Mountain West Outdoor Track & Field Championships,2017-05-10,5000,W
44,"Monson, Alicia",FR-1,Wisconsin,16:04.09,Stanford Invitational,2017-03-31,5000,W
45,"Hunsberger, Jillian",SO-2,Penn State,16:04.24,Virginia Challenge,2017-04-21,5000,W
46,"Reed, Maddy",FR-1,Arkansas,16:04.43,Bryan Clay Invite,2017-04-13,5000,W
47,"Tanner, Natalie",SR-4,Columbia,16:04.65,Stanford Invitational,2017-03-31,5000,W
48,"Smith, Jaci",SO-2,Air Force,16:04.68,2017 Drake Relays presented by Hy-Vee,2017-04-26,5000,W
49,"Durgin, Emily",SR-4,Connecticut,16:05.44,Stanford Invitational,2017-03-31,5000,W
50,"Gray, Abby",FR-1,Arkansas,16:06.60,Bryan Clay Invite,2017-04-13,5000,W
51,"Williams, Marissa",SO-2,California,16:06.86,Stanford Invitational,2017-03-31,5000,W
52,"Pierce, Haley",SR-4,Georgetown,16:07.05,Stanford Invitational,2017-03-31,5000,W
53,"Raines, Sandie",SR-4,Texas,16:07.26,Stanford Cardinal Classic,2017-04-21,5000,W
54,"Eckel, Sophie",FR-1,New Mexico,16:08.09,Stanford Cardinal Classic,2017-04-21,5000,W
55,"Tubbs, Taylor",SR-4,Florida,16:08.13,SEC Outdoor Track & Field Championships,2017-05-11,5000,W
56,"Rawlings, Taryn",SO-2,Portland,16:08.39,Stanford Invitational,2017-03-31,5000,W
57,"Asipan, Ann",SR-4,Tennessee-Martin,16:08.43,"51st Annual Hillsdale ""GINA"" Relays",2017-04-27,5000,W
58,"Sang, Caroline",JR-3,Charlotte,16:08.51,Penn Relays,2017-04-27,5000,W
59,"Kempfer, Jamie",SO-2,Missouri,16:09.59,2017 Drake Relays presented by Hy-Vee,2017-04-26,5000,W
60,"Rome, Regan",JR-3,William and Mary,16:10.03,Virginia Challenge,2017-04-21,5000,W
61,"Luijten, Anne",SR-4,Portland,16:10.46,Oregon State University High Performance,2017-04-28,5000,W
62,"Young, Laura",JR-3,BYU,16:10.51,2017 Oxy Invitational,2017-05-06,5000,W
63,"Wheeler, Abbey",FR-1,Providence,16:10.70,Stanford Invitational,2017-03-31,5000,W
64,"Calder, Brenna",JR-3,Indiana,16:10.77,Stanford Invitational,2017-03-31,5000,W
65,"Stoner, Paige",SO-2,Syracuse,16:10.91,Virginia Challenge,2017-04-21,5000,W
66,"England, Mary Alex",SR-4,Ole Miss,16:10.93,SEC Outdoor Track & Field Championships,2017-05-11,5000,W
67,"Clark, Erin",JR-3,Colorado,16:11.32,Oregon State University High Performance,2017-04-28,5000,W
68,"Caro, Jocelyn",SR-4,Texas Tech,16:11.82,Stanford Invitational,2017-03-31,5000,W
69,"Drop, Jessica",FR-1,Georgia,16:12.09,Virginia Challenge,2017-04-21,5000,W
70,"Schriever, Gillian",SO-2,Pittsburgh,16:12.45,ACC Outdoor Track & Field Championships,2017-05-12,5000,W
71,"Ward, Regan",JR-3,Arkansas,16:12.46,Bryan Clay Invite,2017-04-13,5000,W
72,"Miller, Hannah",FR-1,SMU,16:12.55,Stanford Invitational,2017-03-31,5000,W
73,"Jones, Dani",SO-2,Colorado,16:12.76,Pac-12 Championships,2017-05-13,5000,W
74,"Knight, Katie",SR-4,Washington,16:13.44,Oregon State University High Performance,2017-04-28,5000,W
75,"Nun, Melanie",JR-3,Colorado,16:13.52,Stanford Cardinal Classic,2017-04-21,5000,W
76,"Rainsberger, Katie",FR-1,Oregon,16:13.53,Pac-12 Championships,2017-05-13,5000,W
77,"Schulte, Tatjana",FR-1,San Francisco,16:13.86,Stanford Cardinal Classic,2017-04-21,5000,W
78,"Montgomery, Ashley",SR-4,Penn,16:14.17,Stanford Invitational,2017-03-31,5000,W
79,"Hooker, Erin",JR-3,Iowa State,16:14.28,Stanford Invitational,2017-03-31,5000,W
80,"Long, Lindy",SR-4,Air Force,16:14.40,2017 Drake Relays presented by Hy-Vee,2017-04-26,5000,W
81,"Carter, Kashley",SO-2,Utah State,16:14.46,Mt. SAC Relays,2017-04-13,5000,W
82,"Burdon, Lilli",SO-2,Oregon,16:15.06,Pac-12 Championships,2017-05-13,5000,W
83,"Barrett, Tessa",SO-2,Penn State,16:15.35,Penn Relays,2017-04-27,5000,W
84,"Hamlin, Emily",SO-2,Washington,16:15.94,Stanford Invitational,2017-03-31,5000,W
85,"Katz, Danielle",SR-4,Stanford,16:16.11,Pac-12 Championships,2017-05-13,5000,W
86,"Neal, Kaitlyn",FR-1,Washington,16:16.19,Stanford Invitational,2017-03-31,5000,W
87,"Batt-Doyle, Isobel",JR-3,Washington,16:16.36,Stanford Invitational,2017-03-31,5000,W
88,"King, Rachel",SO-2,South Dakota St.,16:16.48,2017 Drake Relays presented by Hy-Vee,2017-04-26,5000,W
89,"Bortfeld, Devon",JR-3,Washington St.,16:17.29,Stanford Invitational,2017-03-31,5000,W
90,"Anderson , Morgan",SR-4,Oregon State,16:17.50,Oregon State University High Performance,2017-04-28,5000,W
91,"Topham, Rebekah",SO-2,Wichita State,16:17.69,2017 Drake Relays presented by Hy-Vee,2017-04-26,5000,W
92,"Kunc, Katy",JR-3,Kentucky,16:17.74,Penn Relays,2017-04-27,5000,W
93,"Cardama Baez, Carmela",FR-1,Florida State,16:17.83,ACC Outdoor Track & Field Championships,2017-05-12,5000,W
93,"Benner, Emma",FR-1,Purdue,16:17.83,Stanford Invitational,2017-03-31,5000,W
95,"Reina, Valerie",SR-4,Arkansas,16:18.06,SEC Outdoor Track & Field Championships,2017-05-11,5000,W
96,"Brown, Sydney",SO-2,Arkansas,16:18.38,Bryan Clay Invite,2017-04-13,5000,W
97,"Kigen, Brenda",SO-2,Auburn,16:18.39,SEC Outdoor Track & Field Championships,2017-05-11,5000,W
98,"Farello, Anna",SR-4,Portland,16:19.32,Oregon State University High Performance,2017-04-28,5000,W
99,"Schmaedick, Maggie",SR-4,Oregon,16:19.69,Bryan Clay Invite,2017-04-13,5000,W
100,"Chase, Sophie",JR-3,Stanford,16:19.77,Stanford Cardinal Classic,2017-04-21,5000,W
