,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
28,"Francis, Claudia",JR-3,Florida,52.51,LSU Invitational,2015-05-02,400,W
29,"Uwakwe, Florence",SO-2,UTEP,52.52@,Conference USA Outdoor Track & Field Championships,2015-05-14,400,W
30,"White, Kendra",SR-4,Iowa State,52.53,Big 12 Outdoor Track & Field Championships,2015-05-15,400,W
31,"Mungo, T'Sheila",SR-4,Charlotte,52.55@,Conference USA Outdoor Track & Field Championships,2015-05-14,400,W
32,"Goule, Natoya",SR-4,Clemson,52.57,ACC Outdoor Track & Field Championships,2015-05-14,400,W
33,"Lavender, Jordan",SR-4,Virginia,52.71,ACC Outdoor Track & Field Championships,2015-05-14,400,W
34,"Luckett, Shayla",JR-3,Miss State,52.74,SEC Championships,2015-05-14,400,W
35,"Williams, Kristyn",JR-3,Stanford,52.76,Pac-12 Track & Field Championships,2015-05-15,400,W
36,"Joseph, Nyanka",JR-3,Connecticut,52.81,The American Outdoor Track & Field Championships,2015-05-14,400,W
37,"Ellis, Kendall",FR-1,USC,52.88,Pac-12 Track & Field Championships,2015-05-15,400,W
38,"Stiverne, Aiyanna",SO-2,UTEP,52.92@,UTEP Springtime Invitational,2015-03-21,400,W
38,"Jocelyn, Ashley",SO-2,UCF,52.92,The American Outdoor Track & Field Championships,2015-05-14,400,W
38,"Majors, Felecia",SO-2,Tennessee,52.92,Florida Relays,2015-04-02,400,W
41,"Watson, Sage",SO-2,Florida State,52.97,Florida Relays,2015-04-02,400,W
42,"Ncha-Ndip, Akawkaw",SR-4,USC,53.00,Pac-12 Track & Field Championships,2015-05-15,400,W
43,"Kopp, Madeline",SO-2,Duke,53.01,ACC Outdoor Track & Field Championships,2015-05-14,400,W
43,"Nixon, Cekarri",SR-4,UC Davis,53.01,2015 Big West Championships,2015-05-15,400,W
45,"Phillips, Morganne",JR-3,Kentucky,53.02,SEC Championships,2015-05-14,400,W
46,"Claxton, Grace",JR-3,Albany,53.07,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,400,W
47,"Holland, Malekah",SR-4,Hampton,53.10,MEAC Outdoor T&F Championships,2015-04-30,400,W
48,"Kromah, Mariam",JR-3,Southern Miss.,53.11@,Conference USA Outdoor Track & Field Championships,2015-05-14,400,W
49,"Akpaete, Udeme",JR-3,Cornell,53.17,Ivy League Outdoor Track & Field Championships,2015-05-09,400,W
50,"Dirks, Samantha",SR-4,Cal St. Northridge,53.19,2015 Big West Championships,2015-05-15,400,W
50,"Barnes, Aaliyah",SO-2,Ohio State,53.19,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
52,"Williams, Santina",JR-3,Alabama State,53.23,Georgia Invitational,2015-05-09,400,W
52,"Harper, Daina",SO-2,Arkansas,53.23,John McDonnell Invitational,2015-04-10,400,W
54,"Pettigrew, Cameron",SO-2,USC,53.28,Pac-12 Track & Field Championships,2015-05-15,400,W
55,"Mitchell, A'Keyla",FR-1,Kansas State,53.34,Kansas Relays,2015-04-15,400,W
56,"Sharpe, Taylor",FR-1,George Mason,53.40,Michael Johnson Classic,2015-04-18,400,W
57,"Mitchell, Jasmine",SO-2,Kentucky,53.41,SEC Championships,2015-05-14,400,W
57,"Gaines, Ayiana",FR-1,Western Michigan,53.41,Mid-American Outdoor Track & Field Championships,2015-05-14,400,W
59,"Lalla, Amber",SR-4,Notre Dame,53.43,ACC Outdoor Track & Field Championships,2015-05-14,400,W
60,"James, Olivia",SO-2,Clemson,53.46,Florida Relays,2015-04-02,400,W
60,"Williams, Chrishuna",SR-4,Arkansas,53.46,Stanford Invitational,2015-04-03,400,W
62,"Gajda, Diana",FR-1,Arizona,53.48,Pac-12 Track & Field Championships,2015-05-15,400,W
62,"Marrero, Alethia",SO-2,Indiana State,53.48,2015 MVC Outdoor Track and Field Championships,2015-05-15,400,W
64,"Markland, Titania",SO-2,Minnesota,53.53,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
65,"McGee, Dynasty",SR-4,Penn State,53.54,Florida Relays,2015-04-02,400,W
65,"Reynolds, Madison",JR-3,Oral Roberts,53.54@,Texas Tech Outdoor Open,2015-04-03,400,W
67,"Parrish, Deja",FR-1,Clemson,53.55,Georgia Tech Invitational,2015-04-17,400,W
68,"Henry, Ashley",JR-3,Georgia,53.56,Georgia Tech Invitational,2015-04-17,400,W
69,"Long, Maya",JR-3,Michigan,53.58,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
70,"McDonald, Sara",SR-4,Arizona State,53.59,36th Sun Angel Classic,2015-04-09,400,W
70,"Whaley, Angelica",SR-4,Kentucky,53.59,Florida Relays,2015-04-02,400,W
72,"Blocker, Jasmine",SR-4,Princeton,53.60,Ivy League Outdoor Track & Field Championships,2015-05-09,400,W
72,"Shorty, Janaya",SO-2,Cal St. Fullerton,53.60,UCR Spring Classic Invitational,2015-03-26,400,W
74,"Terry, Tiffany",SO-2,TCU,53.61,Michael Johnson Classic,2015-04-18,400,W
75,"Gaskin, Sonia",JR-3,Kansas State,53.62,Brutus Hamilton Open,2015-04-24,400,W
76,"Greene, Tanisha",JR-3,Hampton,53.63,Florida Relays,2015-04-02,400,W
77,"Whittington, Dominique",SR-4,Sacramento St.,53.64,2015 Causeway Classic Dual,2015-05-01,400,W
78,"Rhodes, Tichina",SO-2,Penn State,53.65,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
79,"Powell, Micha",SO-2,Maryland,53.69,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
79,"Garcia, Pariis",JR-3,St. John's,53.69,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,400,W
81,"Jones, Breigh",JR-3,Austin Peay,53.70,Ohio Valley Conference Championships,2015-05-15,400,W
82,"Smith-Jenkins, Deysha",JR-3,Connecticut,53.71,Princeton Open (College),2015-05-01,400,W
83,"Brown, Felicia",JR-3,Tennessee,53.73,Alabama Relays,2015-03-19,400,W
84,"Robinson, Rebecca",JR-3,Syracuse,53.76,Miami Hurricane Alumni Invitational,2015-04-10,400,W
85,"George, Malayshia",FR-1,Clemson,53.79,ACC Outdoor Track & Field Championships,2015-05-14,400,W
86,"Waggoner, Tatum",FR-1,Arizona,53.82,Pac-12 Track & Field Championships,2015-05-15,400,W
87,"Kolliesuah, Zena",SR-4,Cornell,53.83,Ivy League Outdoor Track & Field Championships,2015-05-09,400,W
88,"Parker, Le'Quisha",SR-4,Hampton,53.84,MEAC Outdoor T&F Championships,2015-04-30,400,W
89,"Odia, Loveth",SO-2,Mid. Tenn. State,53.86@,Conference USA Outdoor Track & Field Championships,2015-05-14,400,W
90,"Etienne, Tatiana",SO-2,Alabama State,53.87,2015 UNF Spring Break Invitational,2015-03-27,400,W
91,"Samuels, Shameal",JR-3,Quinnipiac,53.88,NEICAAA Track and Field Outdoor Championship,2015-05-07,400,W
91,"Washington, Destiny",FR-1,Florida,53.88,SEC Championships,2015-05-14,400,W
93,"Williams, Regine",SO-2,Arkansas,53.91,SEC Championships,2015-05-14,400,W
93,"Grady, Jordan",JR-3,Sam Houston St.,53.91,Southland Conference Championship,2015-05-08,400,W
95,"Oranika, Jessica",JR-3,SIU-Edwardsville,53.94,2015 WKU Hilltopper Relays,2015-04-10,400,W
95,"Brennan, Christian",SO-2,Oregon,53.94,Oregon Relays,2015-04-16,400,W
97,"Barowski, Cecilia",JR-3,Princeton,53.96,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,400,W
97,"Jaeger, Chantel",SR-4,Montana State,53.96,Big Sky Conference Outdoor Track & Field Championships,2015-05-13,400,W
99,"Milbrath, Morgan",SO-2,North Dakota State,53.97,The Summit League Outdoor Track & Field Championships,2015-05-13,400,W
100,"Lambert, Lexis",JR-3,Cal St. Northridge,53.98,Texas Invitational,2015-04-11,400,W
