,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
21,"Knevelbaard, Kasey",JR-3,Southern Utah,3:42.47@,Big Sky Outdoor Track & Field Championships,2019-05-08,1500,M
22,"Franco, Talem",JR-3,BYU,3:42.51,Bryan Clay Invitational,2019-04-17,1500,M
23,"Comber, Casey",JR-3,Villanova,3:42.54,Joe Walker Classic,2019-04-12,1500,M
24,"Young, Benjamin",JR-3,Kentucky,3:42.62,Florida Relays,2019-03-28,1500,M
25,"Anstey, Jack",JR-3,Illinois State,3:42.83,Bryan Clay Invitational,2019-04-17,1500,M
26,"Penrod, Zack",JR-3,Wichita State,3:42.96,Drake Relays presented by Hy-Vee,2019-04-24,1500,M
27,"Teare, Cooper",SO-2,Oregon,3:43.01(1),40th Sun Angel Track Classic,2019-04-05,1500,M
28,"Browning, Teddy",SO-2,Indiana,3:43.05,2019 Billy Hayes Invitational,2019-05-03,1500,M
28,"Sloan, Nate",SR-4,Pittsburgh,3:43.05,ACC Championships,2019-05-09,1500,M
30,"Hunter, Charlie",SO-2,Oregon,3:43.08,Payton Jordan Invitational,2019-05-02,1500,M
31,"Long, Zach",SR-4,Tennessee,3:43.09,Tennessee Relays,2019-04-11,1500,M
32,"Hagen, Kenneth",SR-4,Indiana,3:43.29,Tennessee Relays,2019-04-11,1500,M
33,"Dickson, Marcus",SR-4,BYU,3:43.56,Bryan Clay Invitational,2019-04-17,1500,M
34,"Dressel, John",JR-3,Colorado,3:43.87@,Colorado Invitational 2019,2019-04-05,1500,M
35,"Hengst, Dalton",FR-1,Ole Miss,3:43.92,Joe Walker Classic,2019-04-12,1500,M
35,"Makepeace, Euan",JR-3,Butler,3:43.92,2019 Billy Hayes Invitational,2019-05-03,1500,M
37,"Wilson, Michael",SR-4,New Mexico,3:43.96,Bryan Clay Invitational,2019-04-17,1500,M
38,"Koech, Jonah",SR-4,Texas Tech,3:44.11,Bryan Clay Invitational,2019-04-17,1500,M
39,"White, Kevin",SR-4,Loyola (Ill.),3:44.15,Bryan Clay Invitational,2019-04-17,1500,M
40,"Veatch, Ben",SO-2,Indiana,3:44.17,Tennessee Relays,2019-04-11,1500,M
41,"Torpy, Sean",JR-3,Miami (Ohio),3:44.24,Virginia Challenge,2019-04-19,1500,M
42,"Owens, Matt",SO-2,BYU,3:44.25,Bryan Clay Invitational,2019-04-17,1500,M
43,"Abert, Colin",SR-4,Penn State,3:44.26,Florida Relays,2019-03-28,1500,M
44,"Pollard, Brandon",SR-4,Gonzaga,3:44.32,2019 West Coast Invitational,2019-05-11,1500,M
45,"Reiser, Jesse",JR-3,Illinois,3:44.33,Illinois Twilight,2019-04-13,1500,M
46,"Ritchie, Ian",SR-4,Boston College,3:44.34,ACC Championships,2019-05-09,1500,M
47,"Mosavel-Lo, Bashir",SO-2,Virginia Tech,3:44.35,Tennessee Relays,2019-04-11,1500,M
48,"Ryan, Paul",JR-3,Washington St.,3:44.36,Bryan Clay Invitational,2019-04-17,1500,M
49,"Lagat, Festus",JR-3,Iowa State,3:44.40,Cardinal Classic,2019-04-19,1500,M
50,"Tubby, Brandon",JR-3,North Carolina,3:44.42,ACC Championships,2019-05-09,1500,M
51,"Rooks, Kenneth",FR-1,BYU,3:44.44,Bryan Clay Invitational,2019-04-17,1500,M
52,"Murphy, Joseph",SR-4,Indiana,3:44.47,Florida Relays,2019-03-28,1500,M
53,"Mylenek, Nathan",JR-3,Iowa,3:44.49,Drake Relays presented by Hy-Vee,2019-04-24,1500,M
54,"Parker, Patrick",SO-2,BYU,3:44.50,Bryan Clay Invitational,2019-04-17,1500,M
55,"Torpy, Christopher",JR-3,Miami (Ohio),3:44.52,Virginia Challenge,2019-04-19,1500,M
56,"Ratcliffe, Thomas",SO-2,Stanford,3:44.53,Stanford Invitational,2019-03-29,1500,M
57,"Wareham, Nicholas",JR-3,Georgetown,3:44.54,Bryan Clay Invitational,2019-04-17,1500,M
58,"Dahl, Nick",SO-2,Yale,3:44.58,Army West Point Twilight,2019-05-09,1500,M
59,"Brandt, Robert",JR-3,UCLA,3:44.66,USC vs UCLA,2019-04-27,1500,M
60,"Didericksen, Wyatt",SR-4,Idaho State,3:44.67@,Big Sky Outdoor Track & Field Championships,2019-05-08,1500,M
61,"Garcia Romo, Mario",FR-1,Ole Miss,3:44.69,Joe Walker Classic,2019-04-12,1500,M
62,"Kelly, Kevin",SR-4,Drake,3:44.72,Drake Relays presented by Hy-Vee,2019-04-24,1500,M
63,"Hall, Philip",JR-3,North Carolina St.,3:44.73,Raleigh Relays,2019-03-29,1500,M
63,"Wetzel, Logan",JR-3,Villanova,3:44.73,Stanford Invitational,2019-03-29,1500,M
63,"Corcoran, Garrett",SR-4,California,3:44.73,2019 Cal Opener,2019-03-02,1500,M
66,"Burdick, Kyle",SR-4,South Dakota St.,3:44.74,Bryan Clay Invitational,2019-04-17,1500,M
67,"Smulders, Everett",SO-2,Ole Miss,3:44.77,Bryan Clay Invitational,2019-04-17,1500,M
68,"Hull, Talon",SO-2,Washington,3:44.78,Stanford Invitational,2019-03-29,1500,M
69,"Nicklason, Hugh",SR-4,San Francisco,3:44.79,Bryan Clay Invitational,2019-04-17,1500,M
70,"Forsyth, Ryan",SR-4,Colorado,3:44.86@,Colorado Invitational 2019,2019-04-05,1500,M
71,"Ward, Michael",SR-4,Bradley,3:44.87,Bryan Clay Invitational,2019-04-17,1500,M
72,"Bartlett, Avery",SR-4,Georgia Tech,3:44.88,FSU Relays (College),2019-03-22,1500,M
72,"Michalski, Daniel",SR-4,Indiana,3:44.88,Tennessee Relays,2019-04-11,1500,M
72,"Maher, Drew",FR-1,Penn State,3:44.88,Bison Outdoor Classic,2019-04-13,1500,M
75,"Moehn, Ethan",SR-4,Arkansas,3:44.89,Bryan Clay Invitational,2019-04-17,1500,M
76,"Wier, Aaron",JR-3,Morehead State,3:44.91,2019 Billy Hayes Invitational,2019-05-03,1500,M
77,"McGorty, Ryan",SR-4,William and Mary,3:44.94,George Mason Spring Invitational,2019-04-13,1500,M
77,"Seufer, Peter",JR-3,Virginia Tech,3:44.94,Tennessee Relays,2019-04-11,1500,M
79,"Hill, Ben",JR-3,Michigan,3:44.97,Stanford Invitational,2019-03-29,1500,M
80,"Milligan, Alex",JR-3,North Carolina,3:44.98,ACC Championships,2019-05-09,1500,M
81,"Davidson, Jack",JR-3,Santa Clara,3:45.02,2019 Oxy Invitational (College/University),2019-05-11,1500,M
82,"Fahy, Steven",SR-4,Stanford,3:45.03,Stanford Invitational,2019-03-29,1500,M
83,"Leverenz, Johnny",SR-4,Butler,3:45.05,Raleigh Relays,2019-03-29,1500,M
84,"Sotomayor , Arturo",JR-3,UCLA,3:45.06(1),Bob Larsen Distance Carnival,2019-03-29,1500,M
85,"Joyce, Jack",JR-3,Virginia Tech,3:45.11,ACC Championships,2019-05-09,1500,M
86,"Williams, Cooper",JR-3,Indiana,3:45.16,Cardinal Classic,2019-04-19,1500,M
87,"Wyman, Michael",SR-4,Providence,3:45.17,Raleigh Relays,2019-03-29,1500,M
88,"Pacifico, Justin",SO-2,Florida,3:45.21,UF Tom Jones Memorial,2019-04-26,1500,M
89,"Adams, Ryan",JR-3,Furman,3:45.23,Cardinal Classic,2019-04-19,1500,M
90,"Luevano, Paul",JR-3,Boston University,3:45.26,Virginia Grand Prix,2019-04-26,1500,M
91,"Beadlescomb, Morgan",SO-2,Michigan State,3:45.27,Virginia Challenge,2019-04-19,1500,M
92,"Siegler, Allen",JR-3,Yale,3:45.28,Army West Point Twilight,2019-05-09,1500,M
93,"Gutierrez, Derek",SR-4,Ole Miss,3:45.29,SEC Outdoor Track & Field Championships,2019-05-09,1500,M
94,"Webb, Caleb",JR-3,Portland,3:45.32,Bryan Clay Invitational,2019-04-17,1500,M
95,"Muhammad, Kendall",SR-4,Kentucky,3:45.35,SEC Outdoor Track & Field Championships,2019-05-09,1500,M
96,"Mantz, Conner",SO-2,BYU,3:45.39,Bryan Clay Invitational,2019-04-17,1500,M
97,"Salisbury, Jack",SO-2,Georgetown,3:45.43,Sam Howell Invitational,2019-04-06,1500,M
98,"O'Callaghan, Denis",SR-4,Illinois,3:45.52,Illinois Twilight,2019-04-13,1500,M
99,"Aouani, Iliass",JR-3,Syracuse,3:45.61,Virginia Challenge,2019-04-19,1500,M
100,"Ritz, Sam",SR-4,Columbia,3:45.62,Stanford Invitational,2019-03-29,1500,M
