,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,WIND,EVENT,GENDER
90,"Grant, Raven",JR-3,Baylor,23.39,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,0.8,200,W
92,"Buchanan, Leya",SR-4,Oklahoma,23.4,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,0.0,200,W
92,"Abrams, Aliyah",SO-2,South Carolina,23.4,USC Open,2018-04-21,2.8,200,W
92,"Darius, Symone",SO-2,Alabama,23.4,War Eagle Invitational 2018,2018-04-20,1.2,200,W
92,"Blanden, Courtney",SR-4,Virginia Tech,23.4,War Eagle Invitational 2018,2018-04-20,0.9,200,W
96,"Francis, Chelsea",JR-3,South Florida,23.42,The American Outdoor Track & Field Championships,2018-05-11,0.3,200,W
97,"Johnson, Tiffani",JR-3,Texas Tech,23.43,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,0.8,200,W
97,"Dean, Laura",JR-3,Wofford,23.43,Mount Olive Final Qualifier,2018-05-13,1.4,200,W
97,"Brown, Iman",FR-1,Washington,23.43,Home Depot Clyde Littlefield Texas Relays,2018-03-28,4.0,200,W
97,"Lawrence, Tamdra",JR-3,Murray State,23.43,Ohio Valley Conference Championship,2018-05-10,1.6,200,W
1,"Jefferson, Kyra",SO-2,Florida,22.39,SEC Championships,2015-05-14,0.9,200,W
2,"Prandini, Jenna",JR-3,Oregon,22.42,Mt. SAC Relays,2015-04-16,0.1,200,W
3,"Wimbley, Shakima",SO-2,Miami,22.43,ACC Outdoor Track & Field Championships,2015-05-14,0.3,200,W
4,"Brown, Kamaria",SR-4,Texas A&M,22.64,SEC Championships,2015-05-14,0.9,200,W
5,"Bryant, Dezerea",SR-4,Kentucky,22.65,SEC Championships,2015-05-14,0.9,200,W
6,"Akinosun, Morolake",JR-3,Texas,22.68,Big 12 Outdoor Track & Field Championships,2015-05-15,3.5,200,W
7,"White, Cierra",SR-4,Texas Tech,22.78,Big 12 Outdoor Track & Field Championships,2015-05-15,3.5,200,W
7,"Brown, Felicia",JR-3,Tennessee,22.78,SEC Championships,2015-05-14,0.9,200,W
9,"Baisden, Kendall",SO-2,Texas,22.80,Big 12 Outdoor Track & Field Championships,2015-05-15,0.2,200,W
10,"Cavin, Aisha",JR-3,Ohio State,22.86,Big Ten Outdoor Track & Field Championships,2015-05-15,0.4,200,W
11,"Hill, Deanna",FR-1,USC,22.88,Florida Relays,2015-04-02,1.6,200,W
12,"Brown, Brittany",SO-2,Iowa,22.89,Big Ten Outdoor Track & Field Championships,2015-05-15,0.4,200,W
12,"Todd, Jasmine",SO-2,Oregon,22.89,Pac-12 Track & Field Championships,2015-05-15,1.9,200,W
14,"Ellis-Watson, Taylor",JR-3,Arkansas,22.93,John McDonnell Invitational,2015-04-10,1.2,200,W
14,"Okolo, Courtney",JR-3,Texas,22.93,Big 12 Outdoor Track & Field Championships,2015-05-15,1.3,200,W
16,"Mitchell, A'Keyla",FR-1,Kansas State,22.96,Baylor Invitational,2015-04-03,3.3,200,W
17,"Gaither, Tynia",JR-3,USC,22.97,Pac-12 Track & Field Championships,2015-05-15,0.7,200,W
17,"Gause, Destinee",JR-3,Florida,22.97,Florida Relays,2015-04-02,1.6,200,W
19,"Martin, Jada",SO-2,LSU,23.00,2015 Jim Click Shootout,2015-04-11,0.0,200,W
20,"Hadley, Sabria",FR-1,Clemson,23.04,ACC Outdoor Track & Field Championships,2015-05-14,0.3,200,W
21,"Bellamy, J'Nea",SO-2,UCF,23.06,The American Outdoor Track & Field Championships,2015-05-14,1.3,200,W
22,"Faulknor, Alexis",JR-3,USC,23.08,Pac-12 Track & Field Championships,2015-05-15,0.7,200,W
23,"Parker, Le'Quisha",SR-4,Hampton,23.16,MEAC Outdoor T&F Championships,2015-04-30,1.6,200,W
24,"Marshall, Ashley",SR-4,UC Davis,23.18,Mt. SAC Relays,2015-04-16,2.8,200,W
25,"Westbrook, Ky",FR-1,USC,23.20,Mt. SAC Relays,2015-04-16,2.8,200,W
26,"Agwunobi, Chioma",SR-4,Western Kentucky,23.21@,Conference USA Outdoor Track & Field Championships,2015-05-14,1.8,200,W
27,"Roberson, Daye Shon",SO-2,Oklahoma,23.22,John Jacobs Invitational,2015-04-17,-1.6,200,W
28,"Larch-Miller, Nikki",JR-3,Wichita State,23.23,Mt. SAC Relays/CA Invitational Multi Events,2015-04-15,3.5,200,W
28,"Collins, Shania",FR-1,Texas,23.23,Big 12 Outdoor Track & Field Championships,2015-05-15,1.3,200,W
30,"Johnson, Tristie",JR-3,Bethune-Cookman,23.24,MEAC Outdoor T&F Championships,2015-04-30,1.6,200,W
30,"Whittle, Alicia",JR-3,Kennesaw State,23.24,Atlantic Sun Outdoor Track & Field Championships,2015-05-15,0.2,200,W
32,"Evans, Alicia",SR-4,Michigan State,23.25,Big Ten Outdoor Track & Field Championships,2015-05-15,0.9,200,W
33,"Porter, Kiara",SR-4,VCU,23.27,Virginia Challenge,2015-04-17,1.8,200,W
34,"Hardy, Carrol",SO-2,Western Kentucky,23.28@,Conference USA Outdoor Track & Field Championships,2015-05-14,1.8,200,W
35,"Smith, Caitland",FR-1,Texas,23.29,Longhorn Invitational,2015-05-02,1.8,200,W
36,"Wise, Katie",JR-3,Indiana State,23.30,2015 MVC Outdoor Track and Field Championships,2015-05-15,2.5,200,W
37,"Brown, Aaliyah",SO-2,Texas A&M,23.31,36th Sun Angel Classic,2015-04-09,0.0,200,W
37,"Barnes, Aaliyah",SO-2,Ohio State,23.31,Big Ten Outdoor Track & Field Championships,2015-05-15,0.4,200,W
37,"Flannigan, Mackenzie",SR-4,Boise State,23.31,Mountain West Outdoor Track & Field Championships,2015-05-13,2.4,200,W
40,"Cox, Carmiesha",SO-2,Purdue,23.33,2015 Jim Click Shootout,2015-04-11,0.0,200,W
40,"Purvis, Ashton",SR-4,Texas A&M,23.33,SEC Championships,2015-05-14,0.9,200,W
40,"Joseph, Nyanka",JR-3,Connecticut,23.33,The American Outdoor Track & Field Championships,2015-05-14,1.3,200,W
43,"Funderburk, Kala",JR-3,Florida State,23.34,ACC Outdoor Track & Field Championships,2015-05-14,0.3,200,W
43,"Cantrell, Gabriella",FR-1,USC,23.34,Florida Relays,2015-04-02,1.6,200,W
45,"Watley, Briauna",SR-4,Washington St.,23.35,2015 UW v. WSU Dual,2015-05-01,1.9,200,W
45,"Kimpel, Dominique",SR-4,Alabama,23.35,Florida Relays,2015-04-02,1.6,200,W
47,"Booker, Dominique",SR-4,Kentucky,23.36,Kentucky Relays (College Division),2015-05-02,0.1,200,W
47,"Brown, India",FR-1,N. Carolina A&T,23.36,MEAC Outdoor T&F Championships,2015-04-30,1.5,200,W
49,"Veale, Marie",JR-3,Cal St. Northridge,23.37,2015 Bulldog Invitational,2015-04-25,0.8,200,W
50,"Majors, Felecia",SO-2,Tennessee,23.40,Florida Relays,2015-04-02,0.1,200,W
51,"Craddock, Charla",SR-4,Louisiana Tech,23.41,TCU Horned Frog Invite,2015-05-02,2.0,200,W
52,"Hawkins, Tyshonda",SR-4,East Carolina,23.42,Florida Relays,2015-04-02,1.6,200,W
53,"Woodall , Kenya",JR-3,Cincinnati,23.43,The American Outdoor Track & Field Championships,2015-05-14,1.3,200,W
53,"Simmons, Paisley",SO-2,North Carolina St.,23.43,Duke Twilight,2015-05-06,0.3,200,W
53,"Sykes, Chesna",SR-4,Ohio State,23.43,Big Ten Outdoor Track & Field Championships,2015-05-15,0.9,200,W
56,"Jones, Vanessa",SR-4,USC,23.44,Mt. SAC Relays,2015-04-16,2.8,200,W
56,"Westney, Jellisa",SR-4,Michigan State,23.44,GVSU Second to Last Chance,2015-05-08,0.9,200,W
58,"Omawahleh, Njeri",SO-2,Fresno State,23.45,Mountain West Outdoor Track & Field Championships,2015-05-13,2.4,200,W
58,"Little, Shamier",SO-2,Texas A&M,23.45,Baldy Castillo Invitational,2015-03-20,1.4,200,W
60,"Stepter, Jaide",JR-3,USC,23.46,Trojan Invitational,2015-03-20,0.1,200,W
61,"Tyson, Keilah",SR-4,Kentucky,23.48,Kentucky Relays (College Division),2015-05-02,0.1,200,W
61,"Glenn, Simone",FR-1,San Diego St.,23.48,Mangrum Invitational,2015-04-11,0.0,200,W
61,"Bougard, Erica",JR-3,Miss State,23.48,SEC Championships,2015-05-14,1.8,200,W
64,"Gilbert, Ravin",JR-3,Georgia State,23.50,Sun Belt Outdoor Track and Field Championships,2015-05-08,1.7,200,W
65,"Kurtimah, Marissa",SO-2,Missouri State,23.51,2015 MVC Outdoor Track and Field Championships,2015-05-15,2.5,200,W
66,"Greene, Tanisha",JR-3,Hampton,23.52,MEAC Outdoor T&F Championships,2015-04-30,0.4,200,W
66,"Thomas, Brionna",FR-1,Purdue,23.52,Big Ten Outdoor Track & Field Championships,2015-05-15,1.2,200,W
66,"Jackson, LaQuisha",SO-2,Missouri,23.52,Tom Botts Invitational,2015-05-01,-1.1,200,W
66,"Collins, Reneazia",FR-1,N. Carolina A&T,23.52,2015 Aggie Last Chance,2015-05-17,2.2,200,W
70,"Fair, Leah",SO-2,Colorado St.,23.53,Mountain West Outdoor Track & Field Championships,2015-05-13,2.4,200,W
71,"Ellis, Kendall",FR-1,USC,23.54,Mt. SAC Relays,2015-04-16,0.1,200,W
72,"Jackson, Mercedes",SR-4,UMBC,23.55,2015 America East Outdoor Championships,2015-05-02,0.7,200,W
73,"Ofili, Cindy",JR-3,Michigan,23.56,UC Irvine Steve Scott Invit(Colleges),2015-05-01,0.5,200,W
74,"Bamgbose, Margaret",JR-3,Notre Dame,23.57,ACC Outdoor Track & Field Championships,2015-05-14,0.3,200,W
74,"Kalu, Stephanie",SR-4,SMU,23.57,Longhorn Invitational,2015-05-02,1.0,200,W
76,"Long, Camaria",JR-3,Buffalo,23.58,Mid-American Outdoor Track & Field Championships,2015-05-14,0.5,200,W
76,"Williams, Santina",JR-3,Alabama State,23.58,2015 Aggie Last Chance,2015-05-17,2.2,200,W
76,"Ray, Shannon",FR-1,Mississippi,23.58,Virginia Challenge,2015-04-17,2.4,200,W
79,"Kwaza, Lake",JR-3,Iowa,23.59,Mt. SAC Relays,2015-04-16,2.6,200,W
79,"Sanni, Zainab",SO-2,Kansas,23.59,John McDonnell Invitational,2015-04-10,1.7,200,W
79,"Henderson, Nicole",FR-1,Mississippi,23.59,Virginia Challenge,2015-04-17,2.4,200,W
79,"Slayton, Maileka",SO-2,Kennesaw State,23.59,Atlantic Sun Outdoor Track & Field Championships,2015-05-15,0.2,200,W
79,"Cunningham, Ashley",JR-3,Columbia,23.59,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,1.7,200,W
84,"Carter, Tayla",JR-3,Western Carolina,23.60,Catamount Classic,2015-04-10,1.4,200,W
84,"Lambert, Lexis",JR-3,Cal St. Northridge,23.60,2015 Bulldog Invitational,2015-04-25,0.8,200,W
86,"Holland, Ana",FR-1,Colorado,23.61@,Tom Benich Invitational,2015-04-04,-0.7,200,W
86,"Everson, Aliyah",JR-3,Ohio State,23.61,Big Ten Outdoor Track & Field Championships,2015-05-15,1.2,200,W
88,"Chaney, Peyton",JR-3,Virginia,23.62,Virginia Challenge,2015-04-17,1.8,200,W
88,"Vaughn, Briana",JR-3,UCF,23.62,The American Outdoor Track & Field Championships,2015-05-14,1.3,200,W
90,"Brown, Destinee",SO-2,USC,23.63,Pac-12 Track & Field Championships,2015-05-15,1.9,200,W
91,"Hughes, Amber",SO-2,Tennessee St.,23.65,Ohio Valley Conference Championships,2015-05-15,1.2,200,W
91,"Obasih, Chidera",JR-3,Indiana State,23.65,2015 MVC Outdoor Track and Field Championships,2015-05-15,2.5,200,W
91,"Speight, Montenae",SR-4,Texas Tech,23.65,Wes Kittley Invitational 2015,2015-04-11,2.7,200,W
94,"Ferebee, Alexis",JR-3,Alabama State,23.67,2015 UNF Spring Break Invitational,2015-03-27,2.4,200,W
95,"McMillan, Lilla",JR-3,Tulane,23.68,Georgia Tech Yellow Jacket Invitational,2015-03-27,0.4,200,W
95,"Minkins, Tania",SR-4,East Carolina,23.68,Florida Relays,2015-04-02,0.0,200,W
97,"Powell, Caprice",SR-4,Sacramento St.,23.69,37th SDSU Aztec Invitational,2015-03-26,2.1,200,W
97,"Walker, Courtney",SR-4,Jacksonville,23.69,Atlantic Sun Outdoor Track & Field Championships,2015-05-15,0.2,200,W
97,"Harrison, Kendra",SR-4,Kentucky,23.69,Pepsi Team Invitational,2015-04-11,-0.3,200,W
100,"Uwakwe, Florence",SO-2,UTEP,23.70@,Conference USA Outdoor Track & Field Championships,2015-05-14,1.8,200,W
