,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
18,"Aragon, Danielle",SR-4,Notre Dame,4:15.65,Virginia Challenge,2017-04-21,1500,W
19,"Schweizer, Karissa",JR-3,Missouri,4:15.77,Crimson Tide Invitational,2017-04-07,1500,W
20,"Collinsworth, Shea",SR-4,BYU,4:15.81,Stanford Invitational,2017-03-31,1500,W
21,"Stokes, Jamie",SR-4,Weber State,4:15.95,Payton Jordan Invitational,2017-05-05,1500,W
22,"Albertson, Chelsey",SR-4,Arizona State,4:16.02,Bryan Clay Invite,2017-04-13,1500,W
23,"Haiss, Therese",SR-4,Arkansas,4:16.31,Payton Jordan Invitational,2017-05-05,1500,W
24,"Rivers, Danae",FR-1,Penn State,4:16.33,Florida Relays,2017-03-30,1500,W
25,"Rawlings, Taryn",SO-2,Portland,4:16.42,Portland Twilight,2017-05-12,1500,W
26,"Harris, Jessica",SO-2,Notre Dame,4:16.56,Virginia Challenge,2017-04-21,1500,W
27,"Hinkle, Jenna",JR-3,UC Santa Barbara,4:16.62,Stanford Invitational,2017-03-31,1500,W
28,"Burdon, Lilli",SO-2,Oregon,4:17.07,Stanford Invitational,2017-03-31,1500,W
29,"Waschmann, Malika",SR-4,Stanford,4:17.46,Stanford Invitational,2017-03-31,1500,W
30,"Orton, Whittni",FR-1,BYU,4:17.50,Stanford Invitational,2017-03-31,1500,W
30,"Schmiede, Frances",SR-4,Yale,4:17.50,Virginia Challenge,2017-04-21,1500,W
32,"Abu, Agnes",SR-4,Mid. Tenn. State,4:17.75,War Eagle Invititaional,2017-04-21,1500,W
33,"Phelan, Jaimie",JR-3,Michigan,4:17.77,Bryan Clay Invite,2017-04-13,1500,W
34,"Shanahan, Danielle",SR-4,Loyola Marymount,4:17.83,Portland Twilight,2017-05-12,1500,W
35,"Sisson, Annika",JR-3,Stony Brook,4:17.84,2017 Colonial Relays,2017-03-30,1500,W
36,"Montgomery, Ashley",SR-4,Penn,4:17.95,2017 Larry Ellis Invitational,2017-04-21,1500,W
37,"Ostrander, Allie",FR-1,Boise State,4:18.19,Mt. SAC Relays,2017-04-13,1500,W
38,"Edwards, Kaela",SR-4,Oklahoma State,4:18.23,2017 Drake Relays presented by Hy-Vee,2017-04-26,1500,W
39,"Schlachtenhaufen, Helen",SR-4,Dartmouth,4:18.25,Raleigh Relays,2017-03-24,1500,W
40,"Morrissey, Jamie",JR-3,Michigan,4:18.28,Bryan Clay Invite,2017-04-13,1500,W
41,"Abrahamson, Emma",JR-3,Oregon,4:18.32,Bryan Clay Invite,2017-04-13,1500,W
42,"Kemp, Erika",JR-3,North Carolina St.,4:18.38,Charlotte Invitational,2017-04-14,1500,W
43,"Hurta, Sage",FR-1,Colorado,4:18.42,Stanford Cardinal Classic,2017-04-21,1500,W
44,"Hutchinson, Nicole",SO-2,Villanova,4:18.50,Florida Relays,2017-03-30,1500,W
45,"Bilo, Peyton",SO-2,Cal Poly,4:18.73,Mt. SAC Relays,2017-04-13,1500,W
46,"Nadel, Samantha",SR-4,Oregon,4:18.75,Bryan Clay Invite,2017-04-13,1500,W
47,"Lucki, Alexandra",JR-3,Maryland,4:18.87,Florida Relays,2017-03-30,1500,W
48,"Brown, Shelby",JR-3,Ole Miss,4:19.09,War Eagle Invititaional,2017-04-21,1500,W
49,"Murdock, Shannon",SO-2,New Hampshire,4:19.11,West Point Twilight,2017-05-11,1500,W
50,"MacLean, Heather",JR-3,UMass Amherst,4:19.19,2017 Larry Ellis Invitational,2017-04-21,1500,W
51,"Birk, Erica",SO-2,BYU,4:19.34,Stanford Invitational,2017-03-31,1500,W
52,"Van Graan, Aynslee",JR-3,Coastal Carolina,4:19.58,War Eagle Invititaional,2017-04-21,1500,W
53,"Boreman, Madison",FR-1,Colorado,4:19.61,Oregon State University High Performance,2017-04-28,1500,W
54,"Viljoen, Carina",FR-1,Arkansas,4:19.62,Bryan Clay Invite,2017-04-13,1500,W
55,"Tubbs, Taylor",SR-4,Florida,4:19.64,UF Tom Jones Memorial,2017-04-28,1500,W
56,"Hanss, Kaitlin",SR-4,Princeton,4:19.68,2017 Larry Ellis Invitational,2017-04-21,1500,W
57,"Williams, Marissa",SO-2,California,4:19.77,Brutus Hamilton Challenge,2017-04-28,1500,W
58,"Barnett, Grace",JR-3,Clemson,4:19.86,ACC Outdoor Track & Field Championships,2017-05-12,1500,W
59,"Moore, S. Brooke",SO-2,Indiana State,4:20.02,Stanford Invitational,2017-03-31,1500,W
60,"Kreutz, Macy",SO-2,Colorado St.,4:20.06@,Rams vs. Cowboys Dual,2017-05-05,1500,W
61,"Dodd, Kaylee",JR-3,Oklahoma State,4:20.09,Stanford Invitational,2017-03-31,1500,W
62,"Bendzinski, Christine",JR-3,Bucknell,4:20.13,Bison Outdoor Classic,2017-04-14,1500,W
63,"Price, Ffion",SR-4,Miss State,4:20.61,Florida Relays,2017-03-30,1500,W
64,"Knights, Bethan",JR-3,California,4:20.64,Brutus Hamilton Challenge,2017-04-28,1500,W
65,"Kennedy, Katie",JR-3,Virginia Tech,4:20.65,ACC Outdoor Track & Field Championships,2017-05-12,1500,W
66,"Lazarchick, Kathryn",SR-4,Wake Forest,4:20.83,Stanford Invitational,2017-03-31,1500,W
67,"Bird, Elizabeth",SR-4,Princeton,4:20.92,West Point Twilight,2017-05-11,1500,W
68,"Green, Claire",JR-3,Arizona,4:21.02,Mt. SAC Relays,2017-04-13,1500,W
69,"Weber, Rachel",SR-4,Ohio State,4:21.08,2017 Jesse Owens University Classic,2017-04-21,1500,W
70,"McHugh, Maddie",SO-2,Ole Miss,4:21.13,War Eagle Invititaional,2017-04-21,1500,W
71,"Mehra, Rebecca",SR-4,Stanford,4:21.14,Stanford Cardinal Classic,2017-04-21,1500,W
72,"Receveur, Katherine",SO-2,Indiana,4:21.18,2017 Louisville Invitational,2017-04-14,1500,W
72,"Cashin, Amy",JR-3,West Virginia,4:21.18,Virginia Grand Prix,2017-04-29,1500,W
74,"Schmelzle, Hope",SR-4,Northern Illinois,4:21.25,Michael Johnson Invitational,2017-04-22,1500,W
75,"Batt-Doyle, Isobel",JR-3,Washington,4:21.30,Oregon State University High Performance,2017-04-28,1500,W
76,"Colter, Jordyn",SO-2,California,4:21.33,Stanford Cardinal Classic,2017-04-21,1500,W
77,"Sereno, Gina",SR-4,Michigan,4:21.38,Battle of the Blues,2017-04-01,1500,W
78,"Johnson, Amber",SR-4,Florida,4:21.48,UF Tom Jones Memorial,2017-04-28,1500,W
79,"Montoya, Maggie",SR-4,Baylor,4:21.51,Michael Johnson Invitational,2017-04-22,1500,W
80,"Fuller, Alexis",SO-2,Boise State,4:21.52@,Mountain West Outdoor Track & Field Championships,2017-05-10,1500,W
81,"Calder, Brenna",JR-3,Indiana,4:21.54,Tennessee Relays,2017-04-06,1500,W
82,"MacNeal, Kat",JR-3,Ole Miss,4:21.55,SEC Outdoor Track & Field Championships,2017-05-11,1500,W
83,"Lincks, Janelle",SR-4,Colorado St.,4:21.58@,Rams vs. Cowboys Dual,2017-05-05,1500,W
84,"Blaney, Anne-Marie",SR-4,UCF,4:21.64,Florida Relays,2017-03-30,1500,W
85,"McClintock, Dillon",FR-1,Michigan State,4:21.67,"51st Annual Hillsdale ""GINA"" Relays",2017-04-27,1500,W
86,"Jennings, Gabrielle",FR-1,Furman,4:21.68,Tiger Track Classic,2017-04-07,1500,W
87,"Buchalski, Allie",JR-3,Furman,4:21.78,Virginia Challenge,2017-04-21,1500,W
88,"Bogdanova, Alsu",JR-3,Eastern Michigan,4:21.83,Mt. SAC Relays,2017-04-13,1500,W
89,"Anderson , Morgan",SR-4,Oregon State,4:21.84,Pac-12 Championships,2017-05-13,1500,W
90,"Stevens, Emily",SR-4,Auburn,4:21.86,Tiger Track Classic,2017-04-07,1500,W
91,"Newman, Tylee",JR-3,Utah State,4:21.89@,Mountain West Outdoor Track & Field Championships,2017-05-10,1500,W
92,"Taylor, Charlotte",SR-4,San Francisco,4:21.96,Stanford Cardinal Classic,2017-04-21,1500,W
93,"Hugard, Shannon",JR-3,Cornell,4:22.11,2017 Larry Ellis Invitational,2017-04-21,1500,W
94,"Brown, Sydney",SO-2,Arkansas,4:22.12,John McDonnell Invitational,2017-04-21,1500,W
94,"Koech, Lilian",SO-2,UTEP,4:22.12,2017 90th Clyde Littlefield Texas Relays,2017-03-29,1500,W
96,"McKinney, Michelle",JR-3,Kentucky,4:22.14,SEC Outdoor Track & Field Championships,2017-05-11,1500,W
97,"Fuhriman, Heidi",FR-1,BYU,4:22.21,2017 Oxy Invitational,2017-05-06,1500,W
98,"Gillespie, Carina",JR-3,Air Force,4:22.25@,Mountain West Outdoor Track & Field Championships,2017-05-10,1500,W
99,"Guay, Evelyne",JR-3,Iowa State,4:22.32,Stanford Invitational,2017-03-31,1500,W
100,"Rustami, Henna",SR-4,Columbia,4:22.34,Virginia Challenge,2017-04-21,1500,W
