,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
26,"Aubert, Kristina",SR-4,Arizona,33:47.66,Stanford Invitational,2015-04-03,10000,W
27,"Page, Holly",SR-4,Wyoming,33:49.66,Stanford Invitational,2015-04-03,10000,W
28,"Haughey, Sinead",SR-4,Furman,33:53.34,Stanford Invitational,2015-04-03,10000,W
29,"Brender, Melanie",SR-4,Michigan State,33:53.49,Raleigh Relays,2015-03-27,10000,W
30,"Gomell, Annika",SR-4,Saint Louis,33:54.72,Stanford Invitational,2015-04-03,10000,W
31,"Finn, Erin",SO-2,Michigan,33:54.85,Big Ten Outdoor Track & Field Championships,2015-05-15,10000,W
32,"Robison, Diane",SR-4,Arkansas,33:55.12,SEC Championships,2015-05-14,10000,W
33,"Jube, Carrie",JR-3,BYU,33:56.87,Stanford Invitational,2015-04-03,10000,W
34,"Winterton, Rebekah",SR-4,Utah,33:57.31,Stanford Invitational,2015-04-03,10000,W
35,"Behnke, Amanda",SO-2,Indiana,33:59.60,Stanford Invitational,2015-04-03,10000,W
36,"Wiersma, Alexis",SO-2,Michigan State,34:00.23,Raleigh Relays,2015-03-27,10000,W
37,"Tonn, Jessica",SR-4,Stanford,34:00.33,Pac-12 Track & Field Championships,2015-05-15,10000,W
38,"Mullins, Lauren",JR-3,Providence,34:00.56,2015 Penn Relays,2015-04-23,10000,W
39,"Roper, Cali",JR-3,Rice,34:01.75,Mt. SAC Relays,2015-04-16,10000,W
40,"Golick, Bronte",SR-4,UCLA,34:03.41,Mt. SAC Relays,2015-04-16,10000,W
41,"Stites, Emily",JR-3,William and Mary,34:03.43,2015 Colonial Relays,2015-04-02,10000,W
42,"Neer, Waverly",SR-4,Oregon,34:03.59,Pac-12 Track & Field Championships,2015-05-15,10000,W
43,"Linton, CharLee",JR-3,Washington St.,34:03.69,Stanford Invitational,2015-04-03,10000,W
44,"Jochen, Karis",SO-2,Texas A&M,34:06.03,Stanford Invitational,2015-04-03,10000,W
45,"Kelto, Abbey",SR-4,Central Michigan,34:06.81,Stanford Invitational,2015-04-03,10000,W
46,"Fraser, Vanessa",SO-2,Stanford,34:07.00,Pac-12 Track & Field Championships,2015-05-15,10000,W
47,"Curham, Megan",SO-2,Princeton,34:07.08,2015 Walt Disney World Track & Field Open (College/Una/Club),2015-03-20,10000,W
48,"Peer, Anna",SO-2,Nebraska,34:10.58,Mt. SAC Relays,2015-04-16,10000,W
49,"Linde, Maura",JR-3,Syracuse,34:12.00,Stanford Invitational,2015-04-03,10000,W
50,"Smith, Kelsey",SR-4,UCLA,34:12.82,Mt. SAC Relays,2015-04-16,10000,W
51,"Eichkorn, Amber",JR-3,South Dakota,34:12.98,Mt. SAC Relays,2015-04-16,10000,W
52,"Levene, Abigail",SR-4,Colorado,34:15.20,Pac-12 Track & Field Championships,2015-05-15,10000,W
53,"McDermitt, Jordann",FR-1,Eastern Michigan,34:15.99,Raleigh Relays,2015-03-27,10000,W
54,"Anzalone, Gabi",SR-4,Wisconsin,34:16.21,Stanford Invitational,2015-04-03,10000,W
55,"Busch, Kristen",JR-3,Bradley,34:17.84,Stanford Invitational,2015-04-03,10000,W
56,"Knights, Bethan",FR-1,California,34:17.95,Pac-12 Track & Field Championships,2015-05-15,10000,W
57,"Petersen, Jessie",SR-4,Syracuse,34:18.63,Virginia Challenge,2015-04-17,10000,W
58,"Fletcher, Grace",SR-4,Texas A&M,34:19.99,Stanford Invitational,2015-04-03,10000,W
59,"Gaye, Michelle",JR-3,Marist,34:20.07,Stanford Invitational,2015-04-03,10000,W
60,"Tullis, Brooke",JR-3,Toledo,34:21.19,Mt. SAC Relays,2015-04-16,10000,W
61,"Hildreth, Kelsey",FR-1,Northern Illinois,34:21.42,2015 Penn Relays,2015-04-23,10000,W
62,"Knight, Katie",SO-2,Washington,34:21.84,Pac-12 Track & Field Championships,2015-05-15,10000,W
63,"Van Ord, Tristin",SO-2,Appalachian State,34:23.08,Raleigh Relays,2015-03-27,10000,W
64,"Moreno, Daniella",SR-4,UC Santa Barbara,34:23.18,Stanford Invitational,2015-04-03,10000,W
65,"Kelly, Annie",FR-1,Colorado,34:23.60,Pac-12 Track & Field Championships,2015-05-15,10000,W
66,"Arriaza, Elena",SO-2,Oklahoma,34:23.93,Stanford Invitational,2015-04-03,10000,W
67,"Hassett, Dylan",SR-4,William and Mary,34:26.95,CAA Outdoor Track and Field Championships,2015-05-01,10000,W
68,"Olson, Mara",SR-4,Butler,34:27.01,BIG EAST Outdoor Track & Field Championships,2015-05-08,10000,W
69,"Minagawa, Sakiko",JR-3,Ohio State,34:27.31,Stanford Invitational,2015-04-03,10000,W
70,"Chambers, Madeline",SR-4,Georgetown,34:28.94,BIG EAST Outdoor Track & Field Championships,2015-05-08,10000,W
71,"Durgin, Emily",SO-2,Connecticut,34:30.49,The American Outdoor Track & Field Championships,2015-05-14,10000,W
72,"Fluehr, Kathryn",JR-3,Princeton,34:30.74,2015 Walt Disney World Track & Field Open (College/Una/Club),2015-03-20,10000,W
73,"Busch, Caitlin",JR-3,Bradley,34:30.78,Stanford Invitational,2015-04-03,10000,W
74,"Everson, Hannah",JR-3,Air Force,34:31.48,Stanford Invitational,2015-04-03,10000,W
75,"Graham-Zamudio, Grace",SR-4,Loyola Marymount,34:32.06,Mt. SAC Relays,2015-04-16,10000,W
76,"Tambet, Heleene",SO-2,New Mexico,34:32.68,Stanford Invitational,2015-04-03,10000,W
77,"Flattmann, Kaitlin",JR-3,Arkansas,34:32.73,Stanford Invitational,2015-04-03,10000,W
78,"Nagel, Laura",SR-4,Providence,34:33.15,BIG EAST Outdoor Track & Field Championships,2015-05-08,10000,W
79,"Saayman, Letitia",SR-4,Coastal Carolina,34:33.85,Raleigh Relays,2015-03-27,10000,W
80,"Sereno, Gina",SO-2,Michigan,34:34.75,Big Ten Outdoor Track & Field Championships,2015-05-15,10000,W
81,"Minagawa, Minori",JR-3,Ohio State,34:34.82,Stanford Invitational,2015-04-03,10000,W
82,"Meurer, Grace",SO-2,Wisconsin,34:35.78,Stanford Invitational,2015-04-03,10000,W
83,"Mayfield, Camelia",SR-4,Portland State,34:35.88,Stanford Invitational,2015-04-03,10000,W
84,"Osment, Erin",SR-4,Davidson,34:36.74,Atlantic 10 Championships,2015-05-02,10000,W
85,"Reiter, Sarah",SO-2,Eastern Washington,34:38.42,Mt. SAC Relays,2015-04-16,10000,W
86,"Kurgat, Ednah",FR-1,Liberty,34:38.75,Raleigh Relays,2015-03-27,10000,W
87,"Caldwell, Mackenzie",FR-1,Colorado,34:39.01,Pac-12 Track & Field Championships,2015-05-15,10000,W
88,"Perez, Madeline",FR-1,Georgetown,34:39.71,BIG EAST Outdoor Track & Field Championships,2015-05-08,10000,W
89,"Pham, Claudia",SR-4,Dartmouth,34:40.55,Mt. SAC Relays,2015-04-16,10000,W
90,"Sara, Lauren",SR-4,Connecticut,34:41.30,The American Outdoor Track & Field Championships,2015-05-14,10000,W
91,"Davis, Alex",SO-2,Baylor,34:42.30,Stanford Invitational,2015-04-03,10000,W
92,"Darling, Kathleen",JR-3,Wake Forest,34:42.32,Virginia Challenge,2015-04-17,10000,W
93,"Galvan, Laura",SR-4,Kansas State,34:43.46,Big 12 Outdoor Track & Field Championships,2015-05-15,10000,W
94,"Townsend, Katie",SR-4,Georgia Tech,34:43.47,2015 Penn Relays,2015-04-23,10000,W
95,"Rubin, Jessie",SR-4,Duke,34:44.09,2015 Penn Relays,2015-04-23,10000,W
96,"Tuite, Shaylyn",JR-3,Syracuse,34:44.12,ACC Outdoor Track & Field Championships,2015-05-14,10000,W
97,"Cotton, Sarah",SO-2,Georgetown,34:44.39,BIG EAST Outdoor Track & Field Championships,2015-05-08,10000,W
98,"Ostenso, Andrea",FR-1,Northwestern,34:46.88,Stanford Invitational,2015-04-03,10000,W
99,"Meyer, Eden",FR-1,North Florida,34:47.11,Mt. SAC Relays,2015-04-16,10000,W
100,"Liebfreid, Isabel",SR-4,Saint Louis,34:47.49,Atlantic 10 Championships,2015-05-02,10000,W
